hash_inn,y
82698,12
82700,12
82703,12
82704,12
82708,12
82710,12
82711,12
82716,12
82719,12
82721,12
82722,12
82725,12
82729,12
82731,12
82733,12
82734,52
82735,12
82745,12
82750,14
82758,12
82760,12
82767,14
82768,12
82773,12
82777,11
82779,12
82780,12
82781,12
82782,12
82791,34
82801,12
82802,12
82811,12
82820,12
82824,12
82830,12
82839,12
82844,12
82848,12
82853,12
82855,12
82858,12
82867,14
82869,12
82880,12
82881,52
82883,12
82884,12
82889,12
82891,12
82894,14
82897,12
82901,12
82903,12
82910,8
82912,12
82915,12
82916,34
82918,12
82920,12
82922,12
82923,39
82924,57
82926,12
82927,12
82928,12
82929,12
82932,12
82933,14
82938,12
82956,12
82958,12
82961,12
82966,12
82974,12
82976,14
82978,12
82981,12
82983,12
82984,14
82985,12
82989,12
82990,12
82996,12
83001,4
83002,12
83007,12
83008,12
83009,12
83015,26
83022,12
83028,4
83029,12
83035,34
83036,12
83042,12
83044,12
83048,12
83049,11
83050,12
83051,14
83052,14
83054,12
83069,12
83072,12
83075,12
83078,14
83079,12
83081,34
83083,12
83086,12
83088,12
83094,12
83100,12
83101,12
83108,12
83110,12
83111,12
83115,12
83119,12
83126,12
83127,12
83129,12
83132,12
83134,14
83136,14
83137,12
83141,12
83144,14
83149,12
83153,12
83158,34
83160,12
83162,12
83163,12
83167,12
83169,12
83171,12
83174,12
83177,12
83186,12
83189,12
83198,12
83205,12
83212,12
83214,34
83218,12
83219,12
83227,12
83228,12
83229,12
83231,12
83234,12
83237,14
83239,12
83242,26
83243,12
83246,12
83258,6
83261,12
83262,12
83265,52
83266,12
83269,12
83270,12
83271,14
83272,12
83276,12
83281,12
83287,12
83294,12
83300,12
83302,12
83309,12
83311,12
83313,12
83317,52
83321,12
83325,12
83326,34
83328,12
83331,12
83332,12
83335,12
83339,12
83342,12
83343,12
83347,12
83348,12
83350,12
83355,12
83362,12
83363,12
83365,12
83370,12
83372,12
83377,12
83378,12
83379,12
83381,12
83388,12
83397,34
83398,12
83399,14
83400,12
83405,12
83407,12
83410,14
83412,12
83417,12
83421,12
83424,34
83428,12
83441,12
83449,12
83457,12
83459,12
83461,12
83463,12
83466,14
83469,12
83471,12
83472,12
83475,12
83479,12
83485,12
83487,52
83492,12
83493,8
83497,12
83498,12
83509,12
83515,12
83521,12
83523,12
83526,12
83529,12
83535,12
83536,12
83537,12
83546,12
83551,14
83556,12
83566,12
83574,12
83575,12
83578,12
83579,12
83585,12
83586,12
83587,12
83590,34
83591,34
83603,12
83608,12
83609,12
83610,12
83612,12
83615,12
83619,12
83623,12
83624,12
83631,12
83633,12
83639,34
83640,12
83641,12
83643,12
83644,12
83646,12
83647,12
83648,12
83650,12
83654,12
83655,34
83657,12
83660,12
83665,12
83666,12
83668,12
83670,12
83672,14
83678,12
83687,34
83688,12
83691,12
83694,12
83695,12
83698,34
83699,12
83706,12
83714,12
83715,12
83721,34
83728,14
83735,26
83737,12
83741,12
83743,12
83749,12
83755,12
83756,12
83758,12
83759,12
83774,12
83777,34
83785,12
83789,12
83792,12
83794,12
83798,12
83799,12
83801,12
83813,6
83814,12
83816,12
83820,14
83822,14
83838,12
83843,12
83850,12
83852,12
83854,12
83860,12
83861,12
83866,12
83867,8
83869,14
83870,12
83872,12
83873,12
83877,12
83887,12
83892,12
83894,12
83901,34
83903,12
83904,12
83909,12
83911,12
83920,12
83921,34
83926,12
83931,34
83934,12
83935,34
83937,12
83940,34
83945,34
83949,12
83954,12
83955,12
83956,12
83962,12
83965,14
83966,34
83967,12
83971,12
83973,12
83980,12
83981,12
83982,12
83983,34
83986,12
83988,12
83990,12
83991,34
83992,12
83993,12
83994,12
83995,14
83999,12
84001,14
84003,12
84008,12
84015,12
84022,12
84025,34
84027,12
84028,12
84035,12
84037,12
84038,12
84042,12
84043,12
84045,12
84046,12
84050,12
84051,34
84054,14
84055,34
84058,12
84060,12
84064,14
84066,12
84067,12
84068,12
84080,12
84081,12
84086,12
84089,12
84094,34
84098,11
84101,12
84104,12
84106,12
84107,12
84111,12
84119,12
84131,12
84135,12
84142,12
84147,12
84151,14
84155,12
84158,12
84161,12
84162,12
84163,12
84165,12
84170,12
84173,14
84185,12
84186,12
84188,12
84189,12
84190,12
84192,12
84197,12
84198,12
84199,12
84202,12
84207,12
84210,52
84216,12
84218,12
84219,12
84225,12
84228,12
84236,12
84237,12
84239,12
84240,12
84246,12
84252,12
84253,12
84257,12
84267,34
84276,12
84283,12
84284,12
84293,12
84296,34
84299,12
84308,12
84311,8
84313,12
84316,14
84318,34
84320,12
84321,12
84322,34
84324,12
84330,12
84331,12
84338,12
84350,12
84351,12
84357,12
84368,12
84372,12
84373,34
84375,34
84376,12
84378,12
84380,12
84381,12
84382,12
84387,12
84390,12
84391,12
84394,12
84396,12
84398,12
84400,12
84401,12
84402,12
84404,12
84419,12
84427,14
84430,12
84432,12
84436,12
84437,12
84442,12
84451,12
84453,12
84454,12
84457,12
84458,12
84463,12
84464,34
84465,14
84466,14
84475,12
84476,12
84478,12
84487,12
84491,12
84492,11
84493,12
84495,12
84496,14
84499,12
84506,12
84520,12
84522,12
84527,4
84529,12
84532,12
84539,12
84542,12
84543,12
84549,12
84553,12
84554,12
84563,12
84565,12
84567,12
84570,12
84579,12
84584,12
84588,14
84589,12
84590,12
84591,12
84594,34
84597,12
84602,12
84605,34
84610,12
84616,12
84617,12
84620,12
84621,12
84623,12
84624,14
84627,12
84630,12
84632,12
84633,34
84635,12
84641,34
84643,12
84645,34
84647,12
84648,12
84652,14
84654,12
84660,14
84663,12
84668,12
84673,12
84677,12
84678,12
84687,12
84692,12
84694,12
84699,12
84705,12
84706,14
84708,12
84713,12
84714,6
84716,34
84717,12
84718,12
84719,12
84720,12
84721,12
84731,12
84732,12
84734,12
84743,12
84746,12
84747,12
84749,12
84754,12
84755,12
84756,12
84758,14
84759,12
84760,34
84762,12
84763,12
84764,12
84766,12
84767,12
84768,12
84772,12
84773,12
84778,62
84779,12
84780,12
84781,12
84783,12
84785,14
84789,12
84791,12
84797,12
84801,12
84803,12
84805,12
84808,12
84811,14
84812,52
84816,12
84817,12
84818,12
84819,34
84825,12
84826,14
84827,12
84828,12
84831,34
84838,12
84842,12
84845,12
84849,12
84853,12
84856,12
84866,12
84869,34
84872,12
84875,12
84884,12
84885,12
84887,12
84892,12
84893,12
84899,12
84902,14
84903,12
84905,12
84911,34
84920,12
84924,12
84927,34
84935,14
84940,14
84943,34
84946,12
84949,12
84953,12
84960,12
84961,12
84969,12
84972,12
84973,12
84977,12
84981,52
84983,12
84985,12
84990,12
84993,52
84998,12
84999,12
85002,12
85003,12
85006,12
85008,34
85016,12
85019,12
85021,12
85023,34
85030,12
85033,12
85036,12
85039,12
85042,12
85044,12
85045,12
85056,12
85058,12
85063,34
85070,12
85072,11
85076,34
85082,12
85085,12
85089,12
85100,12
85104,12
85105,12
85106,12
85113,12
85116,12
85117,14
85122,34
85124,34
85126,12
85127,12
85131,12
85135,12
85138,12
85149,12
85154,12
85155,12
85160,12
85166,12
85168,12
85169,12
85170,14
85175,34
85179,12
85183,12
85190,14
85191,12
85193,12
85195,57
85196,14
85201,12
85203,12
85208,12
85209,12
85210,12
85214,12
85215,12
85218,12
85219,12
85230,12
85234,12
85240,12
85241,14
85242,12
85243,34
85247,12
85253,12
85258,12
85260,34
85261,12
85262,12
85265,12
85276,12
85277,12
85279,12
85288,12
85289,12
85290,12
85292,52
85296,12
85298,12
85300,12
85302,34
85304,12
85305,12
85307,12
85309,14
85315,12
85317,12
85318,11
85320,34
85321,12
85322,12
85324,12
85331,12
85332,12
85333,12
85334,12
85335,12
85336,12
85338,12
85340,12
85347,12
85349,14
85350,12
85352,4
85353,12
85361,34
85364,12
85377,12
85379,12
85383,12
85384,12
85387,12
85391,12
85394,12
85401,12
85402,12
85406,34
85412,12
85413,52
85418,12
85420,12
85421,12
85422,12
85427,12
85434,12
85436,12
85439,12
85440,12
85449,12
85453,12
85455,12
85458,14
85459,12
85460,34
85462,12
85463,34
85464,12
85466,12
85470,12
85475,12
85477,12
85478,12
85479,12
85486,12
85491,12
85496,12
85498,12
85500,12
85507,34
85515,12
85522,12
85523,12
85524,12
85527,12
85533,12
85538,14
85543,12
85544,12
85545,12
85555,12
85557,12
85558,12
85559,12
85562,12
85571,12
85573,34
85577,12
85580,12
85581,12
85584,14
85586,12
85587,26
85588,12
85589,12
85593,12
85594,14
85599,12
85602,12
85603,12
85607,12
85609,12
85616,34
85617,34
85623,12
85624,12
85627,6
85628,12
85630,12
85634,12
85635,12
85636,12
85638,12
85645,12
85654,12
85656,12
85658,12
85659,14
85661,12
85662,12
85663,12
85667,12
85671,12
85673,12
85680,12
85681,12
85682,12
85686,12
85687,12
85693,34
85694,12
85697,12
85700,12
85703,12
85705,12
85706,34
85711,12
85719,12
85721,14
85726,52
85730,12
85738,12
85740,12
85742,12
85748,14
85751,12
85754,12
85757,14
85758,12
85759,12
85764,14
85769,12
85771,34
85786,12
85787,12
85789,12
85790,12
85791,12
85794,52
85795,12
85796,34
85798,12
85800,12
85808,14
85819,12
85820,12
85825,12
85828,12
85830,12
85831,12
85832,34
85834,12
85839,12
85841,12
85842,12
85844,12
85864,34
85865,12
85870,12
85876,12
85879,12
85884,14
85885,34
85890,55
85895,12
85896,12
85897,34
85899,12
85900,12
85902,12
85905,12
85914,12
85920,12
85925,12
85929,12
85930,34
85933,12
85935,12
85936,34
85940,12
85949,34
85952,12
85959,14
85963,12
85964,12
85965,12
85968,12
85970,12
85978,12
85979,12
85982,12
85986,11
85992,12
85993,14
85997,12
85998,12
86005,12
86011,12
86016,12
86018,12
86021,12
86023,12
86031,14
86038,14
86039,12
86040,12
86043,12
86046,12
86047,34
86048,34
86054,12
86056,12
86059,12
86060,12
86065,12
86071,12
86075,12
86076,34
86079,12
86080,12
86081,12
86082,12
86083,14
86084,12
86088,12
86092,12
86093,12
86095,12
86099,12
86100,12
86103,12
86104,12
86108,12
86118,12
86124,12
86134,12
86136,12
86138,12
86139,12
86141,34
86143,12
86147,12
86149,12
86151,12
86155,12
86156,12
86161,26
86166,12
86167,12
86177,12
86181,14
86184,12
86185,14
86186,34
86190,12
86191,12
86192,12
86195,12
86198,12
86199,12
86203,52
86217,34
86223,12
86226,12
86228,12
86232,12
86235,12
86239,12
86247,12
86248,12
86250,12
86258,12
86264,12
86270,14
86271,12
86272,34
86273,12
86277,12
86280,12
86286,12
86292,12
86294,34
86299,52
86300,12
86308,12
86310,12
86318,12
86319,12
86320,12
86322,52
86323,12
86325,12
86326,12
86332,22
86333,12
86336,34
86338,14
86339,12
86342,12
86343,12
86346,12
86355,12
86358,12
86360,12
86367,52
86368,12
86371,34
86374,12
86376,12
86377,12
86386,12
86387,12
86393,14
86395,12
86397,34
86401,12
86402,12
86405,14
86408,12
86413,12
86415,12
86418,12
86423,12
86425,12
86431,12
86434,12
86437,14
86439,12
86440,12
86443,34
86444,14
86445,12
86446,12
86450,12
86459,12
86468,34
86476,12
86483,12
86487,12
86489,12
86490,14
86491,12
86494,12
86504,12
86508,12
86510,12
86513,12
86518,12
86522,12
86523,12
86526,12
86528,14
86531,12
86532,12
86533,12
86536,12
86538,12
86539,12
86543,12
86547,34
86549,12
86551,12
86552,12
86562,62
86563,34
86574,12
86577,12
86578,12
86581,12
86589,34
86592,14
86594,12
86602,12
86603,12
86605,12
86609,34
86611,12
86613,12
86614,12
86624,12
86626,12
86627,12
86634,12
86645,12
86651,14
86657,12
86659,34
86660,12
86661,12
86662,12
86663,12
86665,12
86666,12
86668,34
86676,12
86678,12
86679,68
86683,14
86686,12
86687,34
86688,12
86689,12
86698,12
86700,12
86701,12
86705,34
86713,14
86714,12
86715,12
86716,12
86718,12
86720,12
86728,12
86729,12
86734,34
86739,14
86741,12
86742,12
86744,12
86745,12
86746,12
86747,12
86753,12
86754,12
86759,12
86761,34
86765,12
86768,34
86769,12
86772,12
86773,12
86783,12
86784,14
86785,12
86790,12
86791,12
86793,12
86797,12
86802,12
86809,12
86810,12
86811,12
86814,14
86818,12
86824,12
86828,12
86838,12
86844,12
86847,12
86852,14
86856,12
86862,34
86863,12
86869,12
86872,12
86873,12
86876,12
86880,12
86882,12
86885,14
86886,12
86888,14
86889,12
86891,12
86894,14
86896,12
86898,12
86910,34
86913,12
86914,34
86918,12
86919,12
86922,12
86925,12
86929,12
86930,12
86931,12
86932,12
86935,12
86937,12
86940,12
86944,12
86956,12
86958,14
86961,12
86963,12
86971,12
86975,12
86977,14
86981,12
86982,12
86991,12
86994,62
87000,14
87004,12
87008,12
87011,21
87013,14
87014,12
87015,12
87019,12
87023,11
87025,12
87026,12
87030,12
87034,12
87037,14
87038,12
87041,14
87043,12
87050,12
87059,12
87060,12
87062,12
87063,12
87065,12
87067,26
87072,34
87073,12
87097,12
87098,34
87100,12
87103,12
87105,12
87106,12
87110,12
87114,12
87116,34
87120,12
87126,12
87129,12
87130,12
87133,12
87136,12
87137,12
87138,12
87140,12
87145,12
87146,34
87151,12
87152,34
87165,62
87169,12
87171,12
87178,52
87183,14
87189,12
87190,12
87194,12
87200,34
87204,12
87207,12
87209,12
87213,12
87218,12
87219,11
87220,12
87221,12
87224,12
87225,26
87231,12
87232,14
87238,12
87242,12
87243,12
87244,12
87247,12
87265,12
87267,34
87276,12
87283,14
87284,12
87285,12
87294,12
87302,12
87303,12
87304,12
87306,12
87309,12
87310,62
87311,18
87313,12
87314,26
87321,12
87322,12
87324,12
87326,12
87329,12
87333,12
87336,52
87339,14
87341,12
87342,12
87349,12
87350,12
87352,12
87353,14
87365,14
87368,14
87376,12
87379,12
87380,12
87381,11
87382,12
87385,12
87387,12
87398,14
87404,12
87405,12
87414,12
87419,34
87421,12
87424,12
87425,12
87428,12
87430,12
87435,12
87441,57
87444,12
87452,12
87453,12
87454,12
87457,12
87458,14
87460,12
87461,34
87464,12
87466,12
87467,14
87470,34
87471,12
87473,12
87476,12
87479,34
87480,12
87481,12
87484,12
87487,12
87488,12
87495,12
87499,52
87500,12
87504,12
87508,12
87511,12
87512,12
87517,12
87520,34
87521,12
87523,52
87524,12
87534,12
87540,12
87545,12
87549,12
87550,6
87563,12
87565,12
87566,12
87583,12
87584,12
87586,4
87589,12
87590,12
87594,14
87595,12
87604,12
87606,12
87607,12
87609,12
87617,12
87620,12
87626,12
87638,12
87640,34
87642,12
87643,12
87644,14
87647,12
87648,12
87651,12
87654,12
87657,12
87662,20
87664,12
87667,12
87668,52
87670,12
87671,12
87674,12
87681,12
87691,12
87694,12
87696,34
87703,12
87706,12
87712,14
87715,12
87721,12
87723,12
87727,52
87731,12
87737,12
87739,14
87747,12
87749,4
87751,12
87753,12
87756,14
87759,12
87761,34
87765,12
87771,12
87772,12
87773,14
87774,12
87776,12
87777,34
87786,14
87788,12
87790,12
87794,12
87795,12
87796,12
87798,12
87801,12
87802,12
87806,12
87809,12
87811,12
87814,12
87815,12
87822,12
87823,12
87826,11
87827,4
87828,12
87831,12
87838,12
87839,12
87849,12
87858,12
87860,12
87867,12
87870,12
87881,12
87884,12
87887,12
87890,12
87891,12
87901,12
87902,14
87906,12
87910,12
87911,12
87912,12
87919,12
87920,12
87923,12
87924,12
87932,12
87933,12
87942,12
87946,12
87949,12
87953,12
87956,12
87962,12
87963,12
87965,12
87967,12
87969,16
87974,14
87977,12
87979,12
87981,12
87983,12
87991,12
87992,12
87993,12
88007,12
88018,43
88024,12
88026,12
88027,12
88030,14
88035,12
88036,12
88037,12
88039,12
88040,14
88041,12
88052,12
88054,12
88064,12
88065,34
88069,14
88073,12
88075,12
88077,12
88079,12
88080,12
88083,12
88084,12
88085,12
88089,12
88094,12
88100,12
88116,12
88117,12
88120,12
88123,12
88125,12
88127,34
88130,12
88132,12
88137,12
88147,12
88151,12
88155,12
88157,12
88158,12
88163,12
88164,34
88169,12
88173,12
88176,12
88180,12
88188,6
88191,12
88192,14
88193,14
88194,12
88196,12
88202,12
88203,12
88209,12
88213,12
88215,12
88216,12
88224,12
88226,12
88230,12
88231,12
88233,12
88237,12
88244,12
88250,12
88255,12
88257,12
88258,12
88259,12
88263,12
88264,12
88271,12
88273,14
88276,12
88277,12
88281,52
88283,12
88289,12
88290,12
88294,12
88295,12
88303,12
88308,34
88311,12
88312,26
88316,12
88318,14
88321,12
88322,12
88328,12
88330,12
88335,34
88339,12
88340,14
88341,12
88343,12
88345,34
88347,52
88348,12
88351,12
88353,12
88354,12
88357,12
88358,12
88363,14
88368,12
88371,12
88381,14
88382,12
88383,12
88388,12
88391,14
88394,12
88396,12
88397,12
88403,12
88406,12
88409,12
88412,14
88413,12
88419,34
88420,12
88428,12
88434,14
88436,12
88445,12
88447,12
88448,12
88450,12
88454,34
88461,12
88463,34
88472,12
88473,12
88475,12
88481,12
88484,12
88487,12
88488,12
88489,12
88490,12
88492,34
88498,14
88503,12
88505,34
88506,12
88507,12
88510,14
88512,12
88513,6
88518,34
88526,12
88534,12
88542,52
88557,12
88560,12
88570,12
88572,12
88574,12
88583,12
88584,12
88585,12
88589,12
88590,12
88591,12
88592,12
88593,12
88594,12
88599,52
88600,12
88604,12
88605,12
88615,12
88618,34
88623,12
88626,34
88631,12
88633,12
88643,14
88649,12
88650,12
88651,12
88652,12
88656,12
88657,12
88658,33
88670,34
88672,12
88683,12
88698,14
88703,12
88705,12
88708,34
88710,12
88712,12
88713,34
88718,14
88723,12
88724,12
88728,12
88738,12
88744,12
88749,12
88750,12
88751,12
88753,12
88754,12
88755,12
88758,14
88759,12
88761,12
88764,14
88765,12
88768,12
88775,12
88777,14
88781,12
88782,12
88787,12
88788,12
88789,12
88790,12
88797,14
88804,12
88807,12
88814,12
88816,14
88818,34
88821,12
88822,12
88829,12
88835,12
88837,12
88838,12
88839,14
88841,12
88845,12
88847,12
88850,12
88853,12
88864,12
88865,12
88867,12
88870,12
88873,34
88875,12
88879,12
88881,12
88891,12
88900,12
88901,12
88902,12
88917,12
88922,12
88930,12
88932,12
88936,14
88943,12
88947,14
88948,12
88950,12
88954,12
88960,12
88961,12
88962,14
88964,14
88967,12
88972,34
88976,12
88977,14
88980,12
88981,12
88983,12
88986,34
88994,12
88996,12
88998,34
89001,12
89004,12
89005,12
89006,55
89007,12
89012,12
89019,12
89020,12
89027,12
89038,14
89039,12
89041,12
89044,12
89047,14
89052,12
89053,12
89059,12
89061,12
89062,12
89064,12
89066,12
89069,12
89073,12
89074,34
89085,12
89090,12
89102,12
89111,12
89113,34
89118,12
89121,34
89123,12
89124,12
89125,12
89127,12
89128,12
89133,12
89138,12
89139,12
89143,12
89144,14
89146,12
89150,12
89153,12
89155,12
89156,12
89158,14
89160,12
89161,12
89162,14
89173,12
89174,12
89179,12
89189,12
89191,34
89194,12
89198,14
89201,14
89202,12
89203,12
89205,34
89208,12
89209,12
89213,12
89215,12
89225,12
89233,12
89235,12
89237,12
89238,12
89241,12
89242,12
89243,12
89246,12
89250,12
89251,12
89252,12
89255,34
89257,14
89260,14
89262,12
89265,14
89269,12
89270,12
89271,12
89272,12
89277,12
89279,12
89285,52
89286,12
89292,34
89303,12
89306,12
89307,12
89311,52
89313,12
89316,34
89317,12
89318,12
89323,12
89328,12
89338,12
89340,12
89344,14
89347,14
89352,12
89354,12
89355,12
89359,34
89362,12
89368,12
89372,12
89373,12
89376,12
89377,12
89387,12
89393,14
89400,14
89401,12
89403,34
89404,12
89406,12
89413,14
89415,12
89416,12
89420,34
89421,12
89422,12
89426,12
89427,12
89433,12
89435,12
89446,12
89449,12
89451,12
89455,12
89460,12
89465,12
89468,12
89472,34
89473,12
89474,12
89476,12
89478,12
89480,12
89482,34
89484,12
89487,12
89488,34
89489,12
89490,12
89504,12
89506,12
89523,12
89524,12
89529,12
89530,12
89532,34
89534,12
89539,12
89541,12
89543,12
89544,12
89546,12
89548,12
89550,12
89553,12
89554,34
89556,34
89558,12
89564,12
89568,12
89569,14
89578,11
89580,12
89581,12
89586,12
89587,12
89589,12
89592,12
89598,12
89600,12
89602,14
89603,12
89609,12
89614,12
89617,12
89619,12
89623,12
89624,12
89627,12
89629,12
89630,12
89635,12
89639,12
89647,12
89650,12
89652,12
89656,14
89659,12
89662,12
89670,12
89674,34
89683,12
89684,12
89685,12
89686,12
89688,12
89692,14
89694,12
89695,12
89697,12
89701,12
89702,12
89704,34
89705,12
89706,12
89707,12
89713,12
89716,12
89717,12
89721,14
89726,14
89728,12
89732,12
89737,12
89739,12
89742,12
89745,34
89753,12
89756,12
89757,12
89758,12
89767,12
89770,12
89776,12
89779,12
89780,12
89782,12
89784,12
89785,12
89788,12
89789,12
89790,12
89800,14
89802,12
89807,12
89808,12
89811,12
89812,12
89813,12
89819,12
89822,34
89823,12
89830,12
89832,12
89836,12
89837,12
89838,34
89845,12
89848,12
89851,12
89853,12
89856,12
89861,14
89864,12
89868,12
89881,12
89883,12
89891,12
89892,12
89896,12
89897,34
89899,12
89903,12
89910,12
89914,12
89919,12
89920,34
89921,12
89923,12
89924,14
89928,12
89933,12
89934,34
89936,12
89942,12
89946,14
89950,12
89951,12
89953,12
89956,12
89967,12
89978,34
89980,52
89982,12
89990,12
89994,12
89996,14
89999,12
90000,12
90008,12
90011,12
90012,34
90015,12
90017,12
90019,12
90020,12
90021,12
90022,12
90024,12
90031,12
90033,34
90040,12
90041,14
90052,14
90057,12
90065,52
90067,12
90075,12
90079,12
90081,12
90082,12
90084,12
90087,12
90092,12
90093,12
90098,12
90109,12
90111,14
90112,12
90115,34
90116,34
90117,12
90125,12
90127,12
90137,12
90141,12
90143,12
90146,12
90149,11
90150,12
90151,12
90153,12
90154,34
90155,12
90156,34
90164,12
90167,14
90168,52
90177,12
90182,12
90185,12
90187,12
90188,34
90197,52
90200,12
90204,12
90205,12
90206,14
90217,12
90220,12
90223,12
90228,12
90231,12
90233,14
90236,14
90237,12
90239,12
90241,34
90243,12
90248,12
90251,12
90255,12
90256,12
